date,predicted_value,lower_bound,upper_bound,trend,model_run_date
2018-03-08,39824.63817276025,30587.57568487649,52708.08404052473,10.394698282537533,2025-11-26 22:56:22
2018-03-09,35794.232630789935,26983.28840480297,47337.937319749944,10.38700441334356,2025-11-26 22:56:22
2018-03-10,28843.30612618611,22039.434563149003,37632.09366818879,10.379310544149586,2025-11-26 22:56:22
2018-03-11,31226.581868801946,23215.66975783882,40610.60203388804,10.371616674955614,2025-11-26 22:56:22
2018-03-12,42919.760928264855,32395.516302483007,56474.658492082686,10.363922805761641,2025-11-26 22:56:22
2018-03-13,42939.5717419813,32309.55621520933,56052.88110965822,10.356228936567668,2025-11-26 22:56:22
2018-03-14,40063.11162473057,29874.326911791082,53670.16014413146,10.348535067373694,2025-11-26 22:56:22
2018-03-15,40913.69051718796,30886.906809305507,52852.4620591656,10.34084119817972,2025-11-26 22:56:22
2018-03-16,37137.80341856975,28213.19339922452,50183.50763812576,10.333147328985747,2025-11-26 22:56:22
2018-03-17,30203.496464855434,22661.380636508242,39672.4507802394,10.325453459791774,2025-11-26 22:56:22
2018-03-18,32901.56096291483,25274.19139455928,44361.668521255735,10.317759590118822,2025-11-26 22:56:22
2018-03-19,45364.00649721449,34279.44101863516,61028.38695023164,10.310065720445866,2025-11-26 22:56:22
2018-03-20,45511.92158457005,34307.20135144222,59735.34031336128,10.30237185077291,2025-11-26 22:56:22
2018-03-21,42507.26601610233,32159.745344274816,55938.18098901667,10.294677981099957,2025-11-26 22:56:22
2018-03-22,43340.3144059742,32700.45202685779,57380.38356754112,10.286984111427003,2025-11-26 22:56:22
2018-03-23,39217.62787415381,29367.25791555524,51451.49383400752,10.27929024175405,2025-11-26 22:56:22
2018-03-24,31748.907643942588,24173.924087918167,41815.57092613992,10.271596372081094,2025-11-26 22:56:22
2018-03-25,34310.375858817126,26174.24764227528,45367.87633701198,10.26390250240814,2025-11-26 22:56:22
2018-03-26,46797.50315160883,35497.69347688774,61183.66155956358,10.256208632735186,2025-11-26 22:56:22
2018-03-27,46461.409701876,35490.928825391515,60356.11791235427,10.24851476306223,2025-11-26 22:56:22
2018-03-28,42917.68450356697,32689.036233400322,56432.129578147906,10.240820893389277,2025-11-26 22:56:22
2018-03-29,43234.52827929784,33182.5382656553,57650.41846470067,10.233127023716321,2025-11-26 22:56:22
2018-03-30,26841.90074697438,20235.870066805375,34970.278784063375,10.225433153375253,2025-11-26 22:56:22
2018-03-31,30974.796036809457,23263.309105810586,39966.37028072815,10.217739283034183,2025-11-26 22:56:22
2018-04-01,33092.33141585204,24859.818771756098,42670.95206909376,10.210045412693114,2025-11-26 22:56:22
2018-04-02,44618.4073351999,33970.46067848122,59676.144773473156,10.202351542352046,2025-11-26 22:56:22
